name,value,year,lastValue
Georgia,15,2012.8,15
Georgia,15,2012.9,15
Georgia,13,2013,13
Georgia,13,2013.1,13
Georgia,13,2013.2,13
Georgia,13,2013.3,13
Georgia,13,2013.4,13
Georgia,13,2013.5,13
Georgia,13,2013.6,13
Georgia,13,2013.7,13
Georgia,13,2013.8,13
Georgia,13,2013.9,13
Georgia,15,2014,15
Georgia,15,2014.1,15
Georgia,15,2014.2,15
Georgia,15,2014.3,15
Georgia,15,2014.4,15
Georgia,15,2014.5,15
Georgia,15,2014.6,15
Georgia,15,2014.7,15
Georgia,15,2014.8,15
Georgia,15,2014.9,15
Georgia,18,2015,18
Georgia,18,2015.1,18
Georgia,18,2015.2,18
Georgia,18,2015.3,18
Georgia,18,2015.4,18
Georgia,18,2015.5,18
Georgia,18,2015.6,18
Georgia,18,2015.7,18
Georgia,18,2015.8,18
Georgia,18,2015.9,18
Georgia,18,2016,18
Georgia,18,2016.1,18
Georgia,18,2016.2,18
Georgia,18,2016.3,18
Georgia,18,2016.4,18
Georgia,18,2016.5,18
Georgia,18,2016.6,18
Georgia,18,2016.7,18
Georgia,18,2016.8,18
Georgia,18,2016.9,18
Georgia,12,2017,12
Georgia,12,2017.1,12
Georgia,12,2017.2,12
Georgia,12,2017.3,12
Georgia,12,2017.4,12
Georgia,12,2017.5,12
Georgia,12,2017.6,12
Georgia,12,2017.7,12
Georgia,12,2017.8,12
Georgia,12,2017.9,12
Hawaii,1,1990,1
Hawaii,1,1990.1,1
Hawaii,1,1990.2,1
Hawaii,1,1990.3,1
Hawaii,1,1990.4,1
Hawaii,1,1990.5,1
Hawaii,1,1990.6,1
Hawaii,1,1990.7,1
Hawaii,1,1990.8,1
Hawaii,1,1990.9,1
Hawaii,1,1991,1
Hawaii,1,1991.1,1
Hawaii,1,1991.2,1
Hawaii,1,1991.3,1
Hawaii,1,1991.4,1
Hawaii,1,1991.5,1
Hawaii,1,1991.6,1
Hawaii,1,1991.7,1
Hawaii,1,1991.8,1
Hawaii,1,1991.9,1
Hawaii,1,1992,1
Hawaii,1,1992.1,1
Hawaii,1,1992.2,1
Hawaii,1,1992.3,1
Hawaii,1,1992.4,1
Hawaii,1,1992.5,1
Hawaii,1,1992.6,1
Hawaii,1,1992.7,1
Hawaii,1,1992.8,1
Hawaii,1,1992.9,1
Hawaii,1,1993,1
Hawaii,1,1993.1,1
Hawaii,1,1993.2,1
Hawaii,1,1993.3,1
Hawaii,1,1993.4,1
Hawaii,1,1993.5,1
Hawaii,1,1993.6,1
Hawaii,1,1993.7,1
Hawaii,1,1993.8,1
Hawaii,1,1993.9,1
Hawaii,1,1994,1
Hawaii,1,1994.1,1
Hawaii,1,1994.2,1
Hawaii,1,1994.3,1
Hawaii,1,1994.4,1
Hawaii,1,1994.5,1
Hawaii,1,1994.6,1
Hawaii,1,1994.7,1
Hawaii,1,1994.8,1
Hawaii,1,1994.9,1
Hawaii,1,1995,1
Hawaii,1,1995.1,1
Hawaii,1,1995.2,1
Hawaii,1,1995.3,1
Hawaii,1,1995.4,1
Hawaii,1,1995.5,1
Hawaii,1,1995.6,1
Hawaii,1,1995.7,1
Hawaii,1,1995.8,1
Hawaii,1,1995.9,1
Hawaii,1,1996,1
Hawaii,1,1996.1,1
Hawaii,1,1996.2,1
Hawaii,1,1996.3,1
Hawaii,1,1996.4,1
Hawaii,1,1996.5,1
Hawaii,1,1996.6,1
Hawaii,1,1996.7,1
Hawaii,1,1996.8,1
Hawaii,1,1996.9,1
Hawaii,1,1997,1
Hawaii,1,1997.1,1
Hawaii,1,1997.2,1
Hawaii,1,1997.3,1
Hawaii,1,1997.4,1
Hawaii,1,1997.5,1
Hawaii,1,1997.6,1
Hawaii,1,1997.7,1
Hawaii,1,1997.8,1
Hawaii,1,1997.9,1
Hawaii,1,1998,1
Hawaii,1,1998.1,1
Hawaii,1,1998.2,1
Hawaii,1,1998.3,1
Hawaii,1,1998.4,1
Hawaii,1,1998.5,1
Hawaii,1,1998.6,1
Hawaii,1,1998.7,1
Hawaii,1,1998.8,1
Hawaii,1,1998.9,1
Hawaii,1,1999,1
Hawaii,1,1999.1,1
Hawaii,1,1999.2,1
Hawaii,1,1999.3,1
Hawaii,1,1999.4,1
Hawaii,1,1999.5,1
Hawaii,1,1999.6,1
Hawaii,1,1999.7,1
Hawaii,1,1999.8,1
Hawaii,1,1999.9,1
Hawaii,1,2000,1
Hawaii,1,2000.1,1
Hawaii,1,2000.2,1
Hawaii,1,2000.3,1
Hawaii,1,2000.4,1
Hawaii,1,2000.5,1
Hawaii,1,2000.6,1
Hawaii,1,2000.7,1
Hawaii,1,2000.8,1
Hawaii,1,2000.9,1
Hawaii,0,2001,0
Hawaii,0,2001.1,0
Hawaii,0,2001.2,0
Hawaii,0,2001.3,0
Hawaii,0,2001.4,0
Hawaii,0,2001.5,0
Hawaii,0,2001.6,0
Hawaii,0,2001.7,0
Hawaii,0,2001.8,0
Hawaii,0,2001.9,0
Hawaii,0,2002,0
Hawaii,0,2002.1,0
Hawaii,0,2002.2,0
Hawaii,0,2002.3,0
Hawaii,0,2002.4,0
Hawaii,0,2002.5,0
Hawaii,0,2002.6,0
Hawaii,0,2002.7,0
Hawaii,0,2002.8,0
Hawaii,0,2002.9,0
Hawaii,0,2003,0
Hawaii,0,2003.1,0
Hawaii,0,2003.2,0
Hawaii,0,2003.3,0
Hawaii,0,2003.4,0
Hawaii,0,2003.5,0
Hawaii,0,2003.6,0
Hawaii,0,2003.7,0
Hawaii,0,2003.8,0
Hawaii,0,2003.9,0
Hawaii,0,2004,0
Hawaii,0,2004.1,0
Hawaii,0,2004.2,0
Hawaii,0,2004.3,0
Hawaii,0,2004.4,0
Hawaii,0,2004.5,0
Hawaii,0,2004.6,0
Hawaii,0,2004.7,0
Hawaii,0,2004.8,0
Hawaii,0,2004.9,0
Hawaii,0,2005,0
Hawaii,0,2005.1,0
Hawaii,0,2005.2,0
Hawaii,0,2005.3,0
Hawaii,0,2005.4,0
Hawaii,0,2005.5,0
Hawaii,0,2005.6,0
Hawaii,0,2005.7,0
Hawaii,0,2005.8,0
Hawaii,0,2005.9,0
Hawaii,0,2006,0
Hawaii,0,2006.1,0
Hawaii,0,2006.2,0
Hawaii,0,2006.3,0
Hawaii,0,2006.4,0
Hawaii,0,2006.5,0
Hawaii,0,2006.6,0
Hawaii,0,2006.7,0
Hawaii,0,2006.8,0
Hawaii,0,2006.9,0
Hawaii,0,2007,0
Hawaii,0,2007.1,0
Hawaii,0,2007.2,0
Hawaii,0,2007.3,0
Hawaii,0,2007.4,0
Hawaii,0,2007.5,0
Hawaii,0,2007.6,0
Hawaii,0,2007.7,0
Hawaii,0,2007.8,0
Hawaii,0,2007.9,0
Hawaii,0,2008,0
Hawaii,0,2008.1,0
Hawaii,0,2008.2,0
Hawaii,0,2008.3,0
Hawaii,0,2008.4,0
Hawaii,0,2008.5,0
Hawaii,0,2008.6,0
Hawaii,0,2008.7,0
Hawaii,0,2008.8,0
Hawaii,0,2008.9,0
Hawaii,0,2009,0
Hawaii,0,2009.1,0
Hawaii,0,2009.2,0
Hawaii,0,2009.3,0
Hawaii,0,2009.4,0
Hawaii,0,2009.5,0
Hawaii,0,2009.6,0
Hawaii,0,2009.7,0
Hawaii,0,2009.8,0
Hawaii,0,2009.9,0
Hawaii,0,2010,0
Hawaii,0,2010.1,0
Hawaii,0,2010.2,0
Hawaii,0,2010.3,0
Hawaii,0,2010.4,0
Hawaii,0,2010.5,0
Hawaii,0,2010.6,0
Hawaii,0,2010.7,0
Hawaii,0,2010.8,0
Hawaii,0,2010.9,0
Hawaii,0,2011,0
Hawaii,0,2011.1,0
Hawaii,0,2011.2,0
Hawaii,0,2011.3,0
Hawaii,0,2011.4,0
Hawaii,0,2011.5,0
Hawaii,0,2011.6,0
Hawaii,0,2011.7,0
Hawaii,0,2011.8,0
Hawaii,0,2011.9,0
Hawaii,0,2012,0
Hawaii,0,2012.1,0
Hawaii,0,2012.2,0
Hawaii,0,2012.3,0
Hawaii,0,2012.4,0
Hawaii,0,2012.5,0
Hawaii,0,2012.6,0
Hawaii,0,2012.7,0
Hawaii,0,2012.8,0
Hawaii,0,2012.9,0
Hawaii,0,2013,0
Hawaii,0,2013.1,0
Hawaii,0,2013.2,0
Hawaii,0,2013.3,0
Hawaii,0,2013.4,0
Hawaii,0,2013.5,0
Hawaii,0,2013.6,0
Hawaii,0,2013.7,0
Hawaii,0,2013.8,0
Hawaii,0,2013.9,0
Hawaii,0,2014,0
Hawaii,0,2014.1,0
Hawaii,0,2014.2,0
Hawaii,0,2014.3,0
Hawaii,0,2014.4,0
Hawaii,0,2014.5,0
Hawaii,0,2014.6,0
Hawaii,0,2014.7,0
Hawaii,0,2014.8,0
Hawaii,0,2014.9,0
Hawaii,0,2015,0
Hawaii,0,2015.1,0
Hawaii,0,2015.2,0
Hawaii,0,2015.3,0
Hawaii,0,2015.4,0
Hawaii,0,2015.5,0
Hawaii,0,2015.6,0
Hawaii,0,2015.7,0
Hawaii,0,2015.8,0
Hawaii,0,2015.9,0
Hawaii,0,2016,0
Hawaii,0,2016.1,0
Hawaii,0,2016.2,0
Hawaii,0,2016.3,0
Hawaii,0,2016.4,0
Hawaii,0,2016.5,0
Hawaii,0,2016.6,0
Hawaii,0,2016.7,0
Hawaii,0,2016.8,0
Hawaii,0,2016.9,0
Hawaii,0,2017,0
Hawaii,0,2017.1,0
Hawaii,0,2017.2,0
Hawaii,0,2017.3,0
Hawaii,0,2017.4,0
Hawaii,0,2017.5,0
Hawaii,0,2017.6,0
Hawaii,0,2017.7,0
Hawaii,0,2017.8,0
Hawaii,0,2017.9,0
Idaho,0,1990,0
Idaho,0,1990.1,0
Idaho,0,1990.2,0
Idaho,0,1990.3,0
Idaho,0,1990.4,0
Idaho,0,1990.5,0
Idaho,0,1990.6,0
Idaho,0,1990.7,0
Idaho,0,1990.8,0
Idaho,0,1990.9,0
Idaho,0,1991,0
Idaho,0,1991.1,0
Idaho,0,1991.2,0
Idaho,0,1991.3,0
Idaho,0,1991.4,0
Idaho,0,1991.5,0
Idaho,0,1991.6,0
Idaho,0,1991.7,0
Idaho,0,1991.8,0
Idaho,0,1991.9,0
Idaho,0,1992,0
Idaho,0,1992.1,0
Idaho,0,1992.2,0
Idaho,0,1992.3,0
Idaho,0,1992.4,0
Idaho,0,1992.5,0
Idaho,0,1992.6,0
Idaho,0,1992.7,0
Idaho,0,1992.8,0
Idaho,0,1992.9,0
Idaho,0,1993,0
Idaho,0,1993.1,0
Idaho,0,1993.2,0
Idaho,0,1993.3,0
Idaho,0,1993.4,0
Idaho,0,1993.5,0
Idaho,0,1993.6,0
Idaho,0,1993.7,0
Idaho,0,1993.8,0
Idaho,0,1993.9,0
Idaho,0,1994,0
Idaho,0,1994.1,0
Idaho,0,1994.2,0
Idaho,0,1994.3,0
Idaho,0,1994.4,0
Idaho,0,1994.5,0
Idaho,0,1994.6,0
Idaho,0,1994.7,0
Idaho,0,1994.8,0
Idaho,0,1994.9,0
Idaho,0,1995,0
Idaho,0,1995.1,0
Idaho,0,1995.2,0
Idaho,0,1995.3,0
Idaho,0,1995.4,0
Idaho,0,1995.5,0
Idaho,0,1995.6,0
Idaho,0,1995.7,0
Idaho,0,1995.8,0
Idaho,0,1995.9,0
Idaho,0,1996,0
Idaho,0,1996.1,0
Idaho,0,1996.2,0
Idaho,0,1996.3,0
Idaho,0,1996.4,0
Idaho,0,1996.5,0
Idaho,0,1996.6,0
Idaho,0,1996.7,0
Idaho,0,1996.8,0
Idaho,0,1996.9,0
Idaho,0,1997,0
Idaho,0,1997.1,0
Idaho,0,1997.2,0
Idaho,0,1997.3,0
Idaho,0,1997.4,0
Idaho,0,1997.5,0
Idaho,0,1997.6,0
Idaho,0,1997.7,0
Idaho,0,1997.8,0
Idaho,0,1997.9,0
Idaho,0,1998,0
Idaho,0,1998.1,0
Idaho,0,1998.2,0
Idaho,0,1998.3,0
Idaho,0,1998.4,0
Idaho,0,1998.5,0
Idaho,0,1998.6,0
Idaho,0,1998.7,0
Idaho,0,1998.8,0
Idaho,0,1998.9,0
Idaho,0,1999,0
Idaho,0,1999.1,0
Idaho,0,1999.2,0
Idaho,0,1999.3,0
Idaho,0,1999.4,0
Idaho,0,1999.5,0
Idaho,0,1999.6,0
Idaho,0,1999.7,0
Idaho,0,1999.8,0
Idaho,0,1999.9,0
Idaho,0,2000,0
Idaho,0,2000.1,0
Idaho,0,2000.2,0
Idaho,0,2000.3,0
Idaho,0,2000.4,0
Idaho,0,2000.5,0
Idaho,0,2000.6,0
Idaho,0,2000.7,0
Idaho,0,2000.8,0
Idaho,0,2000.9,0
Idaho,0,2001,0
Idaho,0,2001.1,0
Idaho,0,2001.2,0
Idaho,0,2001.3,0
Idaho,0,2001.4,0
Idaho,0,2001.5,0
Idaho,0,2001.6,0
Idaho,0,2001.7,0
Idaho,0,2001.8,0
Idaho,0,2001.9,0
Idaho,0,2002,0
Idaho,0,2002.1,0
Idaho,0,2002.2,0
Idaho,0,2002.3,0
Idaho,0,2002.4,0
Idaho,0,2002.5,0
Idaho,0,2002.6,0
Idaho,0,2002.7,0
Idaho,0,2002.8,0
Idaho,0,2002.9,0
Idaho,1,2003,1
Idaho,1,2003.1,1
Idaho,1,2003.2,1
Idaho,1,2003.3,1
Idaho,1,2003.4,1
Idaho,1,2003.5,1
Idaho,1,2003.6,1
Idaho,1,2003.7,1
Idaho,1,2003.8,1
Idaho,1,2003.9,1
Idaho,2,2004,2
Idaho,2,2004.1,2
Idaho,2,2004.2,2
Idaho,2,2004.3,2
Idaho,2,2004.4,2
Idaho,2,2004.5,2
Idaho,2,2004.6,2
Idaho,2,2004.7,2
Idaho,2,2004.8,2
Idaho,2,2004.9,2
Idaho,2,2005,2
Idaho,2,2005.1,2
Idaho,2,2005.2,2
Idaho,2,2005.3,2
Idaho,2,2005.4,2
Idaho,2,2005.5,2
Idaho,2,2005.6,2
Idaho,2,2005.7,2
Idaho,2,2005.8,2
Idaho,2,2005.9,2
Idaho,2,2006,2
Idaho,2,2006.1,2
Idaho,2,2006.2,2
Idaho,2,2006.3,2
Idaho,2,2006.4,2
Idaho,2,2006.5,2
Idaho,2,2006.6,2
Idaho,2,2006.7,2
Idaho,2,2006.8,2
Idaho,2,2006.9,2
Idaho,2,2007,2
Idaho,2,2007.1,2
Idaho,2,2007.2,2
Idaho,2,2007.3,2
Idaho,2,2007.4,2
Idaho,2,2007.5,2
Idaho,2,2007.6,2
Idaho,2,2007.7,2
Idaho,2,2007.8,2
Idaho,2,2007.9,2
Idaho,2,2008,2
Idaho,2,2008.1,2
Idaho,2,2008.2,2
Idaho,2,2008.3,2
Idaho,2,2008.4,2
Idaho,2,2008.5,2
Idaho,2,2008.6,2
Idaho,2,2008.7,2
Idaho,2,2008.8,2
Idaho,2,2008.9,2
Idaho,2,2009,2
Idaho,2,2009.1,2
Idaho,2,2009.2,2
Idaho,2,2009.3,2
Idaho,2,2009.4,2
Idaho,2,2009.5,2
Idaho,2,2009.6,2
Idaho,2,2009.7,2
Idaho,2,2009.8,2
Idaho,2,2009.9,2
Idaho,2,2010,2
Idaho,2,2010.1,2
Idaho,2,2010.2,2
Idaho,2,2010.3,2
Idaho,2,2010.4,2
Idaho,2,2010.5,2
Idaho,2,2010.6,2
Idaho,2,2010.7,2
Idaho,2,2010.8,2
Idaho,2,2010.9,2
Idaho,2,2011,2
Idaho,2,2011.1,2
Idaho,2,2011.2,2
Idaho,2,2011.3,2
Idaho,2,2011.4,2
Idaho,2,2011.5,2
Idaho,2,2011.6,2
Idaho,2,2011.7,2
Idaho,2,2011.8,2
Idaho,2,2011.9,2
Idaho,2,2012,2
Idaho,2,2012.1,2
Idaho,2,2012.2,2
Idaho,2,2012.3,2
Idaho,2,2012.4,2
Idaho,2,2012.5,2
Idaho,2,2012.6,2
Idaho,2,2012.7,2
Idaho,2,2012.8,2
Idaho,2,2012.9,2
Idaho,1,2013,1
Idaho,1,2013.1,1
Idaho,1,2013.2,1
Idaho,1,2013.3,1
Idaho,1,2013.4,1
Idaho,1,2013.5,1
Idaho,1,2013.6,1
Idaho,1,2013.7,1
Idaho,1,2013.8,1
Idaho,1,2013.9,1
Idaho,1,2014,1
Idaho,1,2014.1,1
Idaho,1,2014.2,1
Idaho,1,2014.3,1
Idaho,1,2014.4,1
Idaho,1,2014.5,1
Idaho,1,2014.6,1
Idaho,1,2014.7,1
Idaho,1,2014.8,1
Idaho,1,2014.9,1
Idaho,0,2015,0
Idaho,0,2015.1,0
Idaho,0,2015.2,0
Idaho,0,2015.3,0
Idaho,0,2015.4,0
Idaho,0,2015.5,0
Idaho,0,2015.6,0
Idaho,0,2015.7,0
Idaho,0,2015.8,0
Idaho,0,2015.9,0
Idaho,0,2016,0
Idaho,0,2016.1,0
Idaho,0,2016.2,0
Idaho,0,2016.3,0
Idaho,0,2016.4,0
Idaho,0,2016.5,0
Idaho,0,2016.6,0
Idaho,0,2016.7,0
Idaho,0,2016.8,0
Idaho,0,2016.9,0
Idaho,1,2017,1
Idaho,1,2017.1,1
Idaho,1,2017.2,1
Idaho,1,2017.3,1
Idaho,1,2017.4,1
Idaho,1,2017.5,1
Idaho,1,2017.6,1
Idaho,1,2017.7,1
Idaho,1,2017.8,1
Idaho,1,2017.9,1
Illinois,29,1990,29
Illinois,29,1990.1,29
Illinois,29,1990.2,29
Illinois,29,1990.3,29
Illinois,29,1990.4,29
Illinois,29,1990.5,29
Illinois,29,1990.6,29
Illinois,29,1990.7,29
Illinois,29,1990.8,29
Illinois,29,1990.9,29
Illinois,26,1991,26
Illinois,26,1991.1,26
Illinois,26,1991.2,26
Illinois,26,1991.3,26
Illinois,26,1991.4,26
Illinois,26,1991.5,26
Illinois,26,1991.6,26
Illinois,26,1991.7,26
Illinois,26,1991.8,26
Illinois,26,1991.9,26
Illinois,25,1992,25
Illinois,25,1992.1,25
Illinois,25,1992.2,25
Illinois,25,1992.3,25
Illinois,25,1992.4,25
Illinois,25,1992.5,25
Illinois,25,1992.6,25
Illinois,25,1992.7,25
Illinois,25,1992.8,25
Illinois,25,1992.9,25
Illinois,23,1993,23
Illinois,23,1993.1,23
Illinois,23,1993.2,23
Illinois,23,1993.3,23
Illinois,23,1993.4,23
Illinois,23,1993.5,23
Illinois,23,1993.6,23
Illinois,23,1993.7,23
Illinois,23,1993.8,23
Illinois,23,1993.9,23
Illinois,21,1994,21
Illinois,21,1994.1,21
Illinois,21,1994.2,21
Illinois,21,1994.3,21
Illinois,21,1994.4,21
Illinois,21,1994.5,21
Illinois,21,1994.6,21
Illinois,21,1994.7,21
Illinois,21,1994.8,21
Illinois,21,1994.9,21
Illinois,19,1995,19
Illinois,19,1995.1,19
Illinois,19,1995.2,19
Illinois,19,1995.3,19
Illinois,19,1995.4,19
Illinois,19,1995.5,19
Illinois,19,1995.6,19
Illinois,19,1995.7,19
Illinois,19,1995.8,19
Illinois,19,1995.9,19
Illinois,23,1996,23
Illinois,23,1996.1,23
Illinois,23,1996.2,23
Illinois,23,1996.3,23
Illinois,23,1996.4,23
Illinois,23,1996.5,23
Illinois,23,1996.6,23
Illinois,23,1996.7,23
Illinois,23,1996.8,23
Illinois,23,1996.9,23
Illinois,21,1997,21
Illinois,21,1997.1,21
Illinois,21,1997.2,21
Illinois,21,1997.3,21
Illinois,21,1997.4,21
Illinois,21,1997.5,21
Illinois,21,1997.6,21
Illinois,21,1997.7,21
Illinois,21,1997.8,21
Illinois,21,1997.9,21
Illinois,21,1998,21
Illinois,21,1998.1,21
Illinois,21,1998.2,21
Illinois,21,1998.3,21
Illinois,21,1998.4,21
Illinois,21,1998.5,21
Illinois,21,1998.6,21
Illinois,21,1998.7,21
Illinois,21,1998.8,21
Illinois,21,1998.9,21
Illinois,17,1999,17
Illinois,17,1999.1,17
Illinois,17,1999.2,17
Illinois,17,1999.3,17
Illinois,17,1999.4,17
Illinois,17,1999.5,17
Illinois,17,1999.6,17
Illinois,17,1999.7,17
Illinois,17,1999.8,17
Illinois,17,1999.9,17
Illinois,22,2000,22
Illinois,22,2000.1,22
Illinois,22,2000.2,22
Illinois,22,2000.3,22
Illinois,22,2000.4,22
Illinois,22,2000.5,22
Illinois,22,2000.6,22
Illinois,22,2000.7,22
Illinois,22,2000.8,22
Illinois,22,2000.9,22
Illinois,24,2001,24
Illinois,24,2001.1,24
Illinois,24,2001.2,24
Illinois,24,2001.3,24
Illinois,24,2001.4,24
Illinois,24,2001.5,24
Illinois,24,2001.6,24
Illinois,24,2001.7,24
Illinois,24,2001.8,24
Illinois,24,2001.9,24
Illinois,26,2002,26
Illinois,26,2002.1,26
Illinois,26,2002.2,26
Illinois,26,2002.3,26
Illinois,26,2002.4,26
Illinois,26,2002.5,26
Illinois,26,2002.6,26
Illinois,26,2002.7,26
Illinois,26,2002.8,26
Illinois,26,2002.9,26
Illinois,18,2003,18
Illinois,18,2003.1,18
Illinois,18,2003.2,18
Illinois,18,2003.3,18
Illinois,18,2003.4,18
Illinois,18,2003.5,18
Illinois,18,2003.6,18
Illinois,18,2003.7,18
Illinois,18,2003.8,18
Illinois,18,2003.9,18
Illinois,21,2004,21
Illinois,21,2004.1,21
Illinois,21,2004.2,21
Illinois,21,2004.3,21
Illinois,21,2004.4,21
Illinois,21,2004.5,21
Illinois,21,2004.6,21
Illinois,21,2004.7,21
Illinois,21,2004.8,21
Illinois,21,2004.9,21
Illinois,23,2005,23
Illinois,23,2005.1,23
Illinois,23,2005.2,23
Illinois,23,2005.3,23
Illinois,23,2005.4,23
Illinois,23,2005.5,23
Illinois,23,2005.6,23
Illinois,23,2005.7,23
Illinois,23,2005.8,23
Illinois,23,2005.9,23
Illinois,28,2006,28
Illinois,28,2006.1,28
Illinois,28,2006.2,28
Illinois,28,2006.3,28
Illinois,28,2006.4,28
Illinois,28,2006.5,28
Illinois,28,2006.6,28
Illinois,28,2006.7,28
Illinois,28,2006.8,28
Illinois,28,2006.9,28
Illinois,28,2007,28
Illinois,28,2007.1,28
Illinois,28,2007.2,28
Illinois,28,2007.3,28
Illinois,28,2007.4,28
Illinois,28,2007.5,28
Illinois,28,2007.6,28
Illinois,28,2007.7,28
Illinois,28,2007.8,28
Illinois,28,2007.9,28
Illinois,26,2008,26
Illinois,26,2008.1,26
Illinois,26,2008.2,26
Illinois,26,2008.3,26
Illinois,26,2008.4,26
Illinois,26,2008.5,26
Illinois,26,2008.6,26
Illinois,26,2008.7,26
Illinois,26,2008.8,26
Illinois,26,2008.9,26
Illinois,26,2009,26
Illinois,26,2009.1,26
Illinois,26,2009.2,26
Illinois,26,2009.3,26
Illinois,26,2009.4,26
Illinois,26,2009.5,26
Illinois,26,2009.6,26
Illinois,26,2009.7,26
Illinois,26,2009.8,26
Illinois,26,2009.9,26
Illinois,20,2010,20
Illinois,20,2010.1,20
Illinois,20,2010.2,20
Illinois,20,2010.3,20
Illinois,20,2010.4,20
Illinois,20,2010.5,20
Illinois,20,2010.6,20
Illinois,20,2010.7,20
Illinois,20,2010.8,20
Illinois,20,2010.9,20
Illinois,25,2011,25
Illinois,25,2011.1,25
Illinois,25,2011.2,25
Illinois,25,2011.3,25
Illinois,25,2011.4,25
Illinois,25,2011.5,25
Illinois,25,2011.6,25
Illinois,25,2011.7,25
Illinois,25,2011.8,25
Illinois,25,2011.9,25
Illinois,22,2012,22
Illinois,22,2012.1,22
Illinois,22,2012.2,22
Illinois,22,2012.3,22
Illinois,22,2012.4,22
Illinois,22,2012.5,22
Illinois,22,2012.6,22
Illinois,22,2012.7,22
Illinois,22,2012.8,22
Illinois,22,2012.9,22
Illinois,19,2013,19
Illinois,19,2013.1,19
Illinois,19,2013.2,19
Illinois,19,2013.3,19
Illinois,19,2013.4,19
Illinois,19,2013.5,19
Illinois,19,2013.6,19
Illinois,19,2013.7,19
Illinois,19,2013.8,19
Illinois,19,2013.9,19
Illinois,21,2014,21
Illinois,21,2014.1,21
Illinois,21,2014.2,21
Illinois,21,2014.3,21
Illinois,21,2014.4,21
Illinois,21,2014.5,21
Illinois,21,2014.6,21
Illinois,21,2014.7,21
Illinois,21,2014.8,21
Illinois,21,2014.9,21
Illinois,21,2015,21
Illinois,21,2015.1,21
Illinois,21,2015.2,21
Illinois,21,2015.3,21
Illinois,21,2015.4,21
Illinois,21,2015.5,21
Illinois,21,2015.6,21
Illinois,21,2015.7,21
Illinois,21,2015.8,21
Illinois,21,2015.9,21
Illinois,24,2016,24
Illinois,24,2016.1,24
Illinois,24,2016.2,24
Illinois,24,2016.3,24
Illinois,24,2016.4,24
Illinois,24,2016.5,24
Illinois,24,2016.6,24
Illinois,24,2016.7,24
Illinois,24,2016.8,24
Illinois,24,2016.9,24
Illinois,20,2017,20
Illinois,20,2017.1,20
Illinois,20,2017.2,20
Illinois,20,2017.3,20
Illinois,20,2017.4,20
Illinois,20,2017.5,20
Illinois,20,2017.6,20
Illinois,20,2017.7,20
Illinois,20,2017.8,20
Illinois,20,2017.9,20
Indiana,8,1990,8
Indiana,8,1990.1,8
Indiana,8,1990.2,8
Indiana,8,1990.3,8
Indiana,8,1990.4,8
Indiana,8,1990.5,8
Indiana,8,1990.6,8
Indiana,8,1990.7,8
Indiana,8,1990.8,8
Indiana,8,1990.9,8
Indiana,9,1991,9
Indiana,9,1991.1,9
Indiana,9,1991.2,9
Indiana,9,1991.3,9
Indiana,9,1991.4,9
Indiana,9,1991.5,9
Indiana,9,1991.6,9
Indiana,9,1991.7,9
Indiana,9,1991.8,9
Indiana,9,1991.9,9
Indiana,5,1992,5
Indiana,5,1992.1,5
Indiana,5,1992.2,5
Indiana,5,1992.3,5
Indiana,5,1992.4,5
Indiana,5,1992.5,5
Indiana,5,1992.6,5
Indiana,5,1992.7,5
Indiana,5,1992.8,5
Indiana,5,1992.9,5
Indiana,5,1993,5
Indiana,5,1993.1,5
Indiana,5,1993.2,5
Indiana,5,1993.3,5
Indiana,5,1993.4,5
Indiana,5,1993.5,5
Indiana,5,1993.6,5
Indiana,5,1993.7,5
Indiana,5,1993.8,5
Indiana,5,1993.9,5
Indiana,6,1994,6
Indiana,6,1994.1,6
Indiana,6,1994.2,6
Indiana,6,1994.3,6
Indiana,6,1994.4,6
Indiana,6,1994.5,6
Indiana,6,1994.6,6
Indiana,6,1994.7,6
Indiana,6,1994.8,6
Indiana,6,1994.9,6
Indiana,6,1995,6
Indiana,6,1995.1,6
Indiana,6,1995.2,6
Indiana,6,1995.3,6
Indiana,6,1995.4,6
Indiana,6,1995.5,6
Indiana,6,1995.6,6
Indiana,6,1995.7,6
Indiana,6,1995.8,6
Indiana,6,1995.9,6
Indiana,7,1996,7
Indiana,7,1996.1,7
Indiana,7,1996.2,7
Indiana,7,1996.3,7
Indiana,7,1996.4,7
Indiana,7,1996.5,7
Indiana,7,1996.6,7
Indiana,7,1996.7,7
Indiana,7,1996.8,7
Indiana,7,1996.9,7
Indiana,7,1997,7
Indiana,7,1997.1,7
Indiana,7,1997.2,7
Indiana,7,1997.3,7
Indiana,7,1997.4,7
Indiana,7,1997.5,7
Indiana,7,1997.6,7
Indiana,7,1997.7,7
Indiana,7,1997.8,7
Indiana,7,1997.9,7
Indiana,7,1998,7
Indiana,7,1998.1,7
Indiana,7,1998.2,7
Indiana,7,1998.3,7
Indiana,7,1998.4,7
Indiana,7,1998.5,7
Indiana,7,1998.6,7
Indiana,7,1998.7,7
Indiana,7,1998.8,7
Indiana,7,1998.9,7
Indiana,6,1999,6
Indiana,6,1999.1,6
Indiana,6,1999.2,6
Indiana,6,1999.3,6
Indiana,6,1999.4,6
Indiana,6,1999.5,6
Indiana,6,1999.6,6
Indiana,6,1999.7,6
Indiana,6,1999.8,6
Indiana,6,1999.9,6
Indiana,9,2000,9
